STUDY_PROGRAMME;CODE_OF_STUDY_PROGRAMME;Studienplan_Version;SPO_KKONTEXT;REGISTRATION_NUMBER;FAMILY_NAME_OF_STUDENT;FIRST_NAME_OF_STUDENT;GESCHLECHT;DATE_OF_ASSESSMENT;GUEL_U_AKTUELLE_ANTRITTE_SPO;GRADE;REMARK;Number_Of_The_Course;SEMESTER_OF_The_COURSE;COURSE_TITLE;Examiner;Start_Time;TERMIN_ORT;DB_Primary_Key_Of_Exam;DB_Primary_Key_Of_Candidate;COURSE_GROUP_NAME;FILE_REMARK;EMAIL_ADDRESS;ECTS_GRADE;Information
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;374125;Phillips;Riley;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Phillips(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;485250;Smith;Sophie;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Smith(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;386389;Edwards;Vanessa;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Edwards(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;347461;Obrien;Todd;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Obrien(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;380794;Curtis;Bill;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Curtis(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;478678;Richards;Corey;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Richards(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;321323;Holt;Eduardo;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Holt(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;480201;Perkins;Eugene;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Perkins(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;493968;Berry;Noelle;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Berry(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;417129;Stewart;Rita;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Stewart(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;437268;Jenkins;Earl;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Jenkins(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;495857;Butler;Tara;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Butler(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;449649;Obrien;Rita;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Obrien(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;445284;Henderson;Ronnie;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Henderson(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;495833;Brewer;Anne;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Brewer(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;384481;Mitchelle;Tonya;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Mitchelle(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;336284;Boyd;Krin;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Boyd(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;411287;Holland;Joyce;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Holland(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;319371;James;Hailey;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;James(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;434926;Graham;Isobel;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Graham(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;309232;Patterson;Frances;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Patterson(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;397262;Lawrence;Pearl;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Lawrence(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;390843;Cole;Roberta;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Cole(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;301413;Fisher;Edwin;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Fisher(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;364033;Ford;Brandy;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Ford(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;436628;Tucker;Marcia;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Tucker(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;325400;Turner;Enrique;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Turner(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;390173;Ortiz;Phyllis;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Ortiz(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;456211;Ray;Timmothy;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Ray(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;473069;Medina;Tiffany;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Medina(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;387835;Steeves ;Jacqueline;D;01.01.3000;3;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Steeves (at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;362152;Duncan;Patsy;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Duncan(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;474927;Fernandez;Bernice;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Fernandez(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;421933;Cunningham;Pearl;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Cunningham(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;392087;Mitchell;Francis;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Mitchell(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;335195;Henry;Bonnie;D;01.01.3000;1;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Henry(at)rwth-aachen.de;
Masterstudium - Musterstudiengang;9999 99 999;3000;[3000] Musteringenieurwesen;375210;Black;Patrick;D;01.01.3000;2;;;99PV99999;00W;Musterwissenschaften;Max Mustermann Dr.-Ing. Univ.-Prof.;12:00;BS I (2131|101), <br>BS II (2131|102);999999;999999;;;Black(at)rwth-aachen.de;
